ticker,Date,Open,High,Low,Close,Volume,Daily Return
MSFT,2025-09-30,512.2811987663596,517.1919905812645,508.70790002171145,516.982421875,19728200,0.006510046099705846
MSFT,2025-10-01,513.8382741479315,519.5376290534263,510.7340986553811,518.7391357421875,22632300,0.0033980146961596347
MSFT,2025-10-02,516.6730253227585,520.625588764222,509.7260051791023,514.7765502929688,21222900,-0.007638878920421699
MSFT,2025-10-03,516.1339509263171,519.5176324904353,514.0378984273964,516.3834838867188,15112300,0.003121613820278757
MSFT,2025-10-06,517.6411650074094,530.0380069481532,517.2319577376861,527.5825805664062,21388600,0.02168755785021248
MSFT,2025-10-07,527.3030443984364,528.8102332144322,520.4658657072805,523.0010986328125,14615200,-0.008683914333705078
MSFT,2025-10-08,522.3024933531,525.9656203925812,522.1128458539913,523.8695068359375,13363400,0.0016604328468814433
MSFT,2025-10-09,521.3642478231245,523.3505205733983,516.4334737589328,521.4241333007812,18343600,-0.004667905849160436
MSFT,2025-10-10,518.6692706129455,522.6019127014883,508.6779606337136,510.0054626464844,24133800,-0.021899006825811917
MSFT,2025-10-13,515.4452371680482,515.4452371680482,510.7240930552238,513.0896606445312,14284200,0.006047382281049618
MSFT,2025-10-14,509.2768388871209,514.3174231454748,505.05473007895694,512.610595703125,14684300,-0.0009336866012938927
MSFT,2025-10-15,513.9979961583023,516.2238106749688,509.0472402819911,512.4708251953125,14694700,-0.00027266410211590486
MSFT,2025-10-16,511.6224554411715,515.884437136842,507.1807563967364,510.65423583984375,15559600,-0.003544766386996634
MSFT,2025-10-17,508.0890780500653,514.5170195527368,506.3622988729776,512.62060546875,19867800,0.0038506870028647278
MSFT,2025-10-20,513.6486038577511,517.730989827423,512.4708156147512,515.8245239257812,14665600,0.006250077392229603
MSFT,2025-10-21,516.533257830336,517.7210372272165,512.0815676283437,516.6929321289062,15586200,0.0016835341532732695
MSFT,2025-10-22,520.1764726871388,524.2488070435115,516.7428964573043,519.5675659179688,18962700,0.005563524504231809
MSFT,2025-10-23,521.4839993377199,522.9712060783663,517.6411550810741,519.5875244140625,14023500,3.8413668217440744e-05
MSFT,2025-10-24,521.8133604589415,524.3685757173844,519.7372899447384,522.6318359375,15532400,0.005859092800333476
MSFT,2025-10-27,530.7866236569336,533.5813808592218,528.0217787333662,530.527099609375,18734700,0.015106740785724382
MSFT,2025-10-28,548.9725518014023,552.6855732732587,539.7598137450263,541.057373046875,29986700,0.019848700368470196
MSFT,2025-10-29,543.9220119141725,545.2495444281135,535.7273269044096,540.538330078125,36023000,-0.0009593122552365996
MSFT,2025-10-30,529.4889853080866,533.9705877450752,521.1446173319796,524.77783203125,41023100,-0.029157040620222285
MSFT,2025-10-31,527.8919782690999,528.3311587204174,514.137692119172,516.8426513671875,34006400,-0.015121028709135675
MSFT,2025-11-03,518.8389228578652,523.9793263365088,513.628703759196,516.0641479492188,22374700,-0.0015062677507543532
MSFT,2025-11-04,510.80399534425794,514.5868933466259,506.8913048594995,513.3692016601562,20958700,-0.005222114924611443
MSFT,2025-11-05,512.3410686781482,513.8682396575209,505.6336213981725,506.2125549316406,23024300,-0.013940545528193238
MSFT,2025-11-06,504.7153625290288,504.755296332589,494.88375756631746,496.1713562011719,27406500,-0.019835933804179806
MSFT,2025-11-07,496.02163823572937,498.4470913363115,492.3285381827219,495.8918762207031,24019800,-0.0005632731050992934
MSFT,2025-11-10,499.10586069795033,505.9031361854127,497.8681564860657,505.0547180175781,26101500,0.018477499302281375
MSFT,2025-11-11,503.85694933091565,508.64800052182136,501.411544557113,507.7297058105469,17980000,0.005296431648967648
MSFT,2025-11-12,508.4084461357136,510.7141588310794,498.1875853040363,510.1851501464844,26574900,0.004836125024470617
MSFT,2025-11-13,509.3566671737073,512.54071024479,500.3535287599438,502.3497924804687,25273100,-0.015357870890138625
MSFT,2025-11-14,497.2992409027003,510.644258818196,496.51070821491913,509.2268981933594,28505700,0.013689874696540372
MSFT,2025-11-17,507.5001596757347,511.16328656765256,503.9667643395777,506.54193115234375,19092800,-0.005272633968357532
MSFT,2025-11-18,494.44458869198826,502.0403882023454,485.87063942574486,492.8675537109375,33815100,-0.026995548838964045
MSFT,2025-11-19,489.1844353923467,494.264922953439,481.9279972054541,486.2099914550781,23245300,-0.013507811998847874
MSFT,2025-11-20,492.7099914550781,493.5700073242187,475.5,478.4299926757813,26802500,-0.016001314074220563
MSFT,2025-11-21,478.5,478.9200134277344,468.2699890136719,472.1199951171875,31769200,-0.013188967362399273
MSFT,2025-11-24,475.0,476.8999938964844,468.0199890136719,474.0,34421000,0.003982048848293118
MSFT,2025-11-25,474.0700073242187,479.1499938964844,464.8900146484375,476.989990234375,28019800,0.006307996275052741
MSFT,2025-11-26,486.0499877929687,488.3030090332031,481.2099914550781,485.5,25657575,0.01784106572434263
